1904.56,3585.37,2587.44,0,0,2.85841
1904.56,3585.37,2587.44,0,0,2.85841
1812.54,3642.98,2596.87,0,0,2.85841
1812.54,3642.98,2596.87,0,0,2.85841
1725.52,3639.09,2632.43,0,0,1.45841
1725.52,3639.09,2632.43,0,0,1.45841
1591.04,3465.13,2680.94,0,0,1.45841
1591.04,3465.13,2680.94,0,0,1.45841
1535.04,3449.51,2710.94,0,0,1.05841
1535.04,3449.51,2710.94,0,0,1.05841
1465.87,3435.66,2743.37,0,0,0.258407
1465.87,3435.66,2743.37,0,0,0.258407
1385.26,3426.44,2791.97,0,0,2.25841
1385.26,3426.44,2791.97,0,0,2.25841
1296.57,3418.81,2851.77,0,0,-2.14159
1296.57,3418.81,2851.77,0,0,-2.14159
1318.09,3472.59,2708.86,0,0,-0.341593
1318.09,3472.59,2708.86,0,0,-0.341593
1334.36,3517.14,2582.59,0,0,-1.74159
1334.36,3517.14,2582.59,0,0,-1.74159
1343.24,3549.9,2483.31,0,0,-2.74159
1343.24,3549.9,2483.31,0,0,-2.74159
1356.5,3531.14,2410.96,0,0,-0.941593
1356.5,3531.14,2410.96,0,0,-0.941593
1370.61,3487.88,2362.83,0,0,-2.54159
1370.61,3487.88,2362.83,0,0,-2.54159
1364.71,3507.88,2308.18,0,0,-0.941593
1364.71,3507.88,2308.18,0,0,-0.941593
1369.64,3510.37,2263.91,0,0,-2.74159
1369.64,3510.37,2263.91,0,0,-2.74159
1374.85,3513.31,2220.4,0,0,-2.54159
1374.85,3513.31,2220.4,0,0,-2.54159
1391.53,3488.47,2229.57,0,0,1.85841
1391.53,3488.47,2229.57,0,0,1.85841
1407.6,3465.64,2237.73,0,0,-1.54159
1407.6,3465.64,2237.73,0,0,-1.54159
1423.25,3446.01,2244.06,0,0,0.858407
1423.25,3446.01,2244.06,0,0,0.858407
1439.38,3430.12,2248.33,0,0,-2.54159
1439.38,3430.12,2248.33,0,0,-2.54159
1456.46,3417.61,2250.89,0,0,-1.74159
1456.46,3417.61,2250.89,0,0,-1.74159
1479.52,3408.96,2252.44,0,0,-2.14159
1479.52,3408.96,2252.44,0,0,-2.14159
1502.99,3401.87,2253.78,0,0,-1.34159
1502.99,3401.87,2253.78,0,0,-1.34159
1542.32,3399.93,2255.55,0,0,-1.74159
1542.32,3399.93,2255.55,0,0,-1.74159
1550.11,3390.19,2258.09,0,0,1.85841
1550.11,3390.19,2258.09,0,0,1.85841
1542.72,3376.94,2261.28,0,0,2.65841
1542.72,3376.94,2261.28,0,0,2.65841
1503.77,3355.75,2264.61,0,0,0.658407
1503.77,3355.75,2264.61,0,0,0.658407
1480.74,3339.3,2267.27,0,0,0.658407
1480.74,3339.3,2267.27,0,0,0.658407
1459.76,3323.93,2268.4,0,0,0.658407
1459.76,3323.93,2268.4,0,0,0.658407
1442.48,3310.23,2267.25,0,0,2.85841
1442.48,3310.23,2267.25,0,0,2.85841
1428.36,3298.31,2263.28,0,0,0.658407
1428.36,3298.31,2263.28,0,0,0.658407
1415.67,3287.89,2256.22,0,0,0.658407
1415.67,3287.89,2256.22,0,0,0.658407
1403.33,3278.7,2245.96,0,0,0.658407
1403.33,3278.7,2245.96,0,0,0.658407
1390.75,3270.44,2232.61,0,0,0.458407
1390.75,3270.44,2232.61,0,0,0.458407
1377.87,3262.8,2216.42,0,0,0.458407
1377.87,3262.8,2216.42,0,0,0.458407
1364.96,3255.53,2197.78,0,0,2.25841
1364.96,3255.53,2197.78,0,0,2.25841
1352.4,3248.43,2177.25,0,0,1.05841
1352.4,3248.43,2177.25,0,0,1.05841
1340.42,3241.33,2155.43,0,0,1.25841
1340.42,3241.33,2155.43,0,0,1.25841
1328.58,3234.06,2132.92,0,0,1.45841
1328.58,3234.06,2132.92,0,0,1.45841
1315.26,3226.38,2110.21,0,0,1.45841
1315.26,3226.38,2110.21,0,0,1.45841
1297.14,3217.8,2087.7,0,0,1.25841
1297.14,3217.8,2087.7,0,0,1.25841
1271.64,3207.8,2065.53,0,0,1.85841
1271.64,3207.8,2065.53,0,0,1.85841
1232.76,3194.26,2043.77,0,0,1.05841
1232.76,3194.26,2043.77,0,0,1.05841
1178.16,3175.26,2022.33,0,0,1.05841
1178.16,3175.26,2022.33,0,0,1.05841
1111.09,3149.99,2001.29,0,0,-1.34159
1111.09,3149.99,2001.29,0,0,-1.34159
1173.93,3155.46,1980.61,0,0,-1.34159
1173.93,3155.46,1980.61,0,0,-1.34159
1224.17,3153.39,1960.38,0,0,2.65841
1224.17,3153.39,1960.38,0,0,2.65841
1258.19,3143.84,1940.57,0,0,2.25841
1258.19,3143.84,1940.57,0,0,2.25841
1277.77,3128.64,1921.35,0,0,2.45841
1277.77,3128.64,1921.35,0,0,2.45841
1288.33,3110.42,1902.85,0,0,2.25841
1288.33,3110.42,1902.85,0,0,2.25841
1292.04,3090.36,1885.12,0,0,1.65841
1292.04,3090.36,1885.12,0,0,1.65841
1291.99,3069.49,1868.01,0,0,2.05841
1291.99,3069.49,1868.01,0,0,2.05841
1289.79,3048.13,1851.18,0,0,2.25841
1289.79,3048.13,1851.18,0,0,2.25841
1285.97,3026.3,1834.13,0,0,1.45841
1285.97,3026.3,1834.13,0,0,1.45841
1280.53,3003.92,1816.4,0,0,2.45841
1280.53,3003.92,1816.4,0,0,2.45841
1273.37,2980.97,1797.78,0,0,1.25841
1273.37,2980.97,1797.78,0,0,1.25841
1264.53,2957.52,1778.51,0,0,1.65841
1264.53,2957.52,1778.51,0,0,1.65841
1254.29,2933.68,1759.34,0,0,2.85841
1254.29,2933.68,1759.34,0,0,2.85841
1254.76,2911.31,1750.37,0,0,1.65841
1254.76,2911.31,1750.37,0,0,1.65841
1253.26,2888.05,1741.47,0,0,1.45841
1253.26,2888.05,1741.47,0,0,1.45841
1249.57,2863.17,1731.7,0,0,1.45841
1249.57,2863.17,1731.7,0,0,1.45841
1244.8,2836.03,1720.45,0,0,2.85841
1244.8,2836.03,1720.45,0,0,2.85841
1247.95,2804.03,1714.04,0,0,1.65841
1247.95,2804.03,1714.04,0,0,1.65841
1252.03,2770.29,1703.67,0,0,1.65841
1252.03,2770.29,1703.67,0,0,1.65841
1256.7,2736.23,1687.55,0,0,1.65841
1256.7,2736.23,1687.55,0,0,1.65841
1261.09,2703.57,1664.52,0,0,1.65841
1261.09,2703.57,1664.52,0,0,1.65841
1264.01,2673.74,1634.41,0,0,2.25841
1264.01,2673.74,1634.41,0,0,2.25841
1264.45,2647.34,1598.19,0,0,2.05841
1264.45,2647.34,1598.19,0,0,2.05841
1261.96,2623.86,1557.87,0,0,1.45841
1261.96,2623.86,1557.87,0,0,1.45841
1256.85,2602,1516.15,0,0,3.05841
1256.85,2602,1516.15,0,0,3.05841
1277.01,2576.44,1505.89,0,0,2.25841
1277.01,2576.44,1505.89,0,0,2.25841
1293.3,2550.59,1495.99,0,0,2.05841
1293.3,2550.59,1495.99,0,0,2.05841
1304.63,2524.77,1485.54,0,0,2.25841
1304.63,2524.77,1485.54,0,0,2.25841
1311.58,2499.84,1474.14,0,0,1.85841
1311.58,2499.84,1474.14,0,0,1.85841
1316.18,2476.49,1461.99,0,0,1.65841
1316.18,2476.49,1461.99,0,0,1.65841
1320.96,2454.45,1450.23,0,0,2.85841
1320.96,2454.45,1450.23,0,0,2.85841
1327.3,2432.12,1441.22,0,0,1.85841
1327.3,2432.12,1441.22,0,0,1.85841
1334.84,2406.92,1437.94,0,0,2.25841
1334.84,2406.92,1437.94,0,0,2.25841
1341.77,2376.26,1442.42,0,0,2.65841
1341.77,2376.26,1442.42,0,0,2.65841
1346.12,2338.42,1454.18,0,0,2.65841
1346.12,2338.42,1454.18,0,0,2.65841
1346.66,2292.9,1470.01,0,0,2.45841
1346.66,2292.9,1470.01,0,0,2.45841
1346,2247.01,1417.04,0,0,-2.74159
1346,2247.01,1417.04,0,0,-2.74159
1346.41,2101.99,1444.45,0,0,-2.94159
1346.41,2101.99,1444.45,0,0,-2.94159
1346.44,2247.94,1346.4,0,0,3.05841
1346.44,2247.94,1346.4,0,0,3.05841
1348.91,2242.84,1282.84,0,0,2.25841
1348.91,2242.84,1282.84,0,0,2.25841
1347.96,2229.84,1220.81,0,0,2.25841
1347.96,2229.84,1220.81,0,0,2.25841
1322.08,2219.88,1162.72,0,0,2.85841
1322.08,2219.88,1162.72,0,0,2.85841
1293.49,2201.33,1106.82,0,0,3.05841
1293.49,2201.33,1106.82,0,0,3.05841
1342.96,2206.32,1128.52,0,0,3.14159
1342.96,2206.32,1128.52,0,0,3.14159
1389.97,2206.04,1148.82,0,0,3.05841
1389.97,2206.04,1148.82,0,0,3.05841
1432.39,2201.7,1164.88,0,0,3.05841
1432.39,2201.7,1164.88,0,0,3.05841
1469.11,2194.01,1175.33,0,0,2.85841
1469.11,2194.01,1175.33,0,0,2.85841
1500.26,2183.09,1180.19,0,0,2.65841
1500.26,2183.09,1180.19,0,0,2.65841
1526.96,2168.69,1180.41,0,0,2.65841
1526.96,2168.69,1180.41,0,0,2.65841
1550.7,2150.36,1177.5,0,0,2.45841
1550.7,2150.36,1177.5,0,0,2.45841
1572.77,2127.45,1173.29,0,0,3.05841
1572.77,2127.45,1173.29,0,0,3.05841
1593.95,2099.21,1169.64,0,0,1.65841
1593.95,2099.21,1169.64,0,0,1.65841
1614.5,2064.93,1168.05,0,0,2.05841
1614.5,2064.93,1168.05,0,0,2.05841
1634.37,2032.63,1165.53,0,0,2.05841
1634.37,2032.63,1165.53,0,0,2.05841
1653.25,2005.13,1161.97,0,0,2.65841
1653.25,2005.13,1161.97,0,0,2.65841
1671.68,2007.6,1142.84,0,0,3.05841
1671.68,2007.6,1142.84,0,0,3.05841
1689.19,2014.79,1122.66,0,0,-2.54159
1689.19,2014.79,1122.66,0,0,-2.54159
1706.16,2023.88,1101.73,0,0,-2.74159
1706.16,2023.88,1101.73,0,0,-2.74159
1722.76,2027.09,1083.52,0,0,3.14159
1722.76,2027.09,1083.52,0,0,3.14159
1739.06,2025.5,1067.27,0,0,3.05841
1739.06,2025.5,1067.27,0,0,3.05841
1755.01,2020.38,1051.98,0,0,2.65841
1755.01,2020.38,1051.98,0,0,2.65841
1770.5,2012.85,1036.7,0,0,-2.54159
1770.5,2012.85,1036.7,0,0,-2.54159
1785.41,2003.7,1020.8,0,0,-2.54159
1785.41,2003.7,1020.8,0,0,-2.54159
1799.76,1993.54,1004.05,0,0,-2.54159
1799.76,1993.54,1004.05,0,0,-2.54159
1813.71,1982.84,986.782,0,0,-2.74159
1813.71,1982.84,986.782,0,0,-2.74159
1833.29,1977.57,982.277,0,0,-2.54159
1833.29,1977.57,982.277,0,0,-2.54159
1852.37,1971.89,977.229,0,0,-2.34159
1852.37,1971.89,977.229,0,0,-2.34159
1870.74,1965.63,971.234,0,0,-2.34159
1870.74,1965.63,971.234,0,0,-2.34159
1888.35,1958.74,964.227,0,0,-2.54159
1888.35,1958.74,964.227,0,0,-2.54159
1905.35,1951.36,956.397,0,0,-2.74159
1905.35,1951.36,956.397,0,0,-2.74159
1921.89,1943.7,948.034,0,0,-2.54159
1921.89,1943.7,948.034,0,0,-2.54159
1938.11,1935.99,939.403,0,0,-2.74159
1938.11,1935.99,939.403,0,0,-2.74159
1954.02,1928.43,930.694,0,0,-2.74159
1954.02,1928.43,930.694,0,0,-2.74159
1969.56,1921.24,922.024,0,0,2.85841
1969.56,1921.24,922.024,0,0,2.85841
1984.63,1914.57,913.448,0,0,-2.94159
1984.63,1914.57,913.448,0,0,-2.94159
1999.21,1908.51,904.975,0,0,-2.94159
1999.21,1908.51,904.975,0,0,-2.94159
2013.36,1903.01,896.591,0,0,2.85841
2013.36,1903.01,896.591,0,0,2.85841
2027.25,1897.82,888.287,0,0,0.258407
2027.25,1897.82,888.287,0,0,0.258407
2045.23,1885.45,880.813,0,0,2.65841
2045.23,1885.45,880.813,0,0,2.65841
2062.96,1873.39,873.424,0,0,2.85841
2062.96,1873.39,873.424,0,0,2.85841
2080.32,1861.82,866.124,0,0,2.65841
2080.32,1861.82,866.124,0,0,2.65841
2097.29,1850.75,858.925,0,0,-2.94159
2097.29,1850.75,858.925,0,0,-2.94159
2113.97,1840.05,851.84,0,0,2.65841
2113.97,1840.05,851.84,0,0,2.65841
2130.49,1829.55,844.887,0,0,2.65841
2130.49,1829.55,844.887,0,0,2.65841
2146.97,1819.07,838.091,0,0,2.65841
2146.97,1819.07,838.091,0,0,2.65841
2163.51,1808.52,831.479,0,0,2.45841
2163.51,1808.52,831.479,0,0,2.45841
2180.18,1797.83,825.09,0,0,2.45841
2180.18,1797.83,825.09,0,0,2.45841
2197.01,1786.97,818.977,0,0,2.65841
2197.01,1786.97,818.977,0,0,2.65841
2214.06,1775.94,813.206,0,0,2.45841
2214.06,1775.94,813.206,0,0,2.45841
2216.27,1732.52,835.548,0,0,1.45841
2216.27,1732.52,835.548,0,0,1.45841
2220.66,1687.62,857.778,0,0,1.65841
2220.66,1687.62,857.778,0,0,1.65841
2238.04,1641.53,904.022,0,0,2.25841
2238.04,1641.53,904.022,0,0,2.25841
2315.26,1649.18,920.444,0,0,1.45841
2315.26,1649.18,920.444,0,0,1.45841
2289.77,1691.42,843.314,0,0,2.45841
2289.77,1691.42,843.314,0,0,2.45841
2301.67,1717.68,789.837,0,0,2.25841
2301.67,1717.68,789.837,0,0,2.25841
2318.91,1704.98,786.17,0,0,-2.94159
2318.91,1704.98,786.17,0,0,-2.94159
2335.52,1691.32,783.055,0,0,2.45841
2335.52,1691.32,783.055,0,0,2.45841
2351.02,1676.09,780.727,0,0,2.05841
2351.02,1676.09,780.727,0,0,2.05841
2365.16,1658.84,779.447,0,0,1.65841
2365.16,1658.84,779.447,0,0,1.65841
2378.46,1639.89,779.628,0,0,2.05841
2378.46,1639.89,779.628,0,0,2.05841
2393.02,1620.82,782.072,0,0,2.25841
2393.02,1620.82,782.072,0,0,2.25841
2413.1,1604.68,788.238,0,0,2.05841
2413.1,1604.68,788.238,0,0,2.05841
2445.56,1595.47,799.686,0,0,-2.54159
2445.56,1595.47,799.686,0,0,-2.54159
2497.73,1596.44,816.735,0,0,2.25841
2497.73,1596.44,816.735,0,0,2.25841
2580.73,1609.89,836.486,0,0,-2.94159
2580.73,1609.89,836.486,0,0,-2.94159
2683.84,1630.02,852.771,0,0,3.14159
2683.84,1630.02,852.771,0,0,3.14159
2855.93,1665.77,858.27,0,0,2.85841
2855.93,1665.77,858.27,0,0,2.85841
2899.41,1660.81,848.904,0,0,1.85841
2899.41,1660.81,848.904,0,0,1.85841
2877.42,1630.92,826.165,0,0,1.05841
2877.42,1630.92,826.165,0,0,1.05841
2730.52,1561.5,796.541,0,0,1.65841
2730.52,1561.5,796.541,0,0,1.65841
2657.17,1508.15,767.374,0,0,-1.14159
2657.17,1508.15,767.374,0,0,-1.14159
2606.1,1459.18,743.508,0,0,-0.941593
2606.1,1459.18,743.508,0,0,-0.941593
2584.15,1417.34,725.905,0,0,1.25841
2584.15,1417.34,725.905,0,0,1.25841
2577.46,1378.99,713.138,0,0,1.45841
2577.46,1378.99,713.138,0,0,1.45841
2578.21,1341.98,703.18,0,0,1.65841
2578.21,1341.98,703.18,0,0,1.65841
2580.85,1305.2,694.635,0,0,2.25841
2580.85,1305.2,694.635,0,0,2.25841
2582.66,1268.87,686.812,0,0,-2.54159
2582.66,1268.87,686.812,0,0,-2.54159
2582.4,1234.05,679.444,0,0,1.65841
2582.4,1234.05,679.444,0,0,1.65841
2579.55,1202.1,672.337,0,0,1.45841
2579.55,1202.1,672.337,0,0,1.45841
2574.25,1174.23,665.19,0,0,1.25841
2574.25,1174.23,665.19,0,0,1.25841
2567.28,1150.92,657.567,0,0,2.05841
2567.28,1150.92,657.567,0,0,2.05841
2559.83,1131.69,648.917,0,0,-1.14159
2559.83,1131.69,648.917,0,0,-1.14159
2553.12,1115.2,638.401,0,0,1.25841
2553.12,1115.2,638.401,0,0,1.25841
2547.79,1099.86,624.194,0,0,1.25841
2547.79,1099.86,624.194,0,0,1.25841
2543.56,1084.51,602.974,0,0,1.25841
2543.56,1084.51,602.974,0,0,1.25841
2526.72,1060.95,498.874,0,0,0.858407
2526.72,1060.95,498.874,0,0,0.858407
2501.5,1036.26,333.136,0,0,0.658407
2501.5,1036.26,333.136,0,0,0.658407
2470.93,1013.31,108.856,0,0,0.658407
2470.93,1013.31,108.856,0,0,0.658407
2590.96,962.552,324.031,0,0,2.45841
2590.96,962.552,324.031,0,0,2.45841
2720.6,920.472,535.17,0,0,2.25841
2720.6,920.472,535.17,0,0,2.25841
2857.28,889.3,741.637,0,0,1.25841
2857.28,889.3,741.637,0,0,1.25841
2774.41,829.907,716.905,0,0,1.45841
2774.41,829.907,716.905,0,0,1.45841
2698.84,784.592,695.536,0,0,0.458407
2698.84,784.592,695.536,0,0,0.458407
2633.38,750.742,682.356,0,0,0.858407
2633.38,750.742,682.356,0,0,0.858407
2575.31,723.515,678.764,0,0,-1.74159
2575.31,723.515,678.764,0,0,-1.74159
2582.38,663.623,688.052,0,0,1.65841
2582.38,663.623,688.052,0,0,1.65841
2593.26,605.031,703.497,0,0,-2.54159
2593.26,605.031,703.497,0,0,-2.54159
2610.04,547.632,722.532,0,0,2.25841
2610.04,547.632,722.532,0,0,2.25841
2629.55,491.2,743.556,0,0,1.85841
2629.55,491.2,743.556,0,0,1.85841
2638.45,420.616,746.327,0,0,1.65841
2638.45,420.616,746.327,0,0,1.65841
2638.08,352.535,753.37,0,0,-0.741593
2638.08,352.535,753.37,0,0,-0.741593
2625.93,288.373,767.111,0,0,1.65841
2625.93,288.373,767.111,0,0,1.65841
2832.5,51.4993,792.603,0,0,-2.34159
2832.5,51.4993,792.603,0,0,-2.34159
2551.71,230.893,777.123,0,0,-1.94159
2551.71,230.893,777.123,0,0,-1.94159
2508.44,167.727,774.927,0,0,-0.141593
2508.44,167.727,774.927,0,0,-0.141593
2469.48,108.045,773.569,0,0,1.85841
2469.48,108.045,773.569,0,0,1.85841
2436.2,53.4642,772.14,0,0,2.05841
2436.2,53.4642,772.14,0,0,2.05841
2389.43,19.1196,772.416,0,0,3.14159
2389.43,19.1196,772.416,0,0,3.14159
2386.82,-33.7434,768.143,0,0,0.258407
2386.82,-33.7434,768.143,0,0,0.258407
2371.86,-69.7877,770.343,0,0,-0.541593
2371.86,-69.7877,770.343,0,0,-0.541593
2338.72,-121.87,783.489,0,0,1.65841
2338.72,-121.87,783.489,0,0,1.65841
2325.71,-138.543,793.139,0,0,-0.341593
2325.71,-138.543,793.139,0,0,-0.341593
2327.97,-154.856,805.359,0,0,2.05841
2327.97,-154.856,805.359,0,0,2.05841
2227.12,-64.3575,774.901,0,0,-1.94159
2227.12,-64.3575,774.901,0,0,-1.94159
2223.22,-225.212,895.487,0,0,1.85841
2223.22,-225.212,895.487,0,0,1.85841
2378.54,-182.562,821.431,0,0,-1.34159
2378.54,-182.562,821.431,0,0,-1.34159
2423.62,-197.266,821.514,0,0,-1.94159
2423.62,-197.266,821.514,0,0,-1.94159
2498.82,-214.241,820.835,0,0,-1.94159
2498.82,-214.241,820.835,0,0,-1.94159
2531.27,-235.732,805.003,0,0,-1.14159
2531.27,-235.732,805.003,0,0,-1.14159
2541.85,-250.702,776.106,0,0,-1.54159
2541.85,-250.702,776.106,0,0,-1.54159
2500.02,-275.602,730.616,0,0,0.658407
2500.02,-275.602,730.616,0,0,0.658407
2469.52,-319.379,679.077,0,0,2.85841
2469.52,-319.379,679.077,0,0,2.85841
2426.92,-392.474,610.562,0,0,1.05841
2426.92,-392.474,610.562,0,0,1.05841
2374.69,-474.287,545.429,0,0,1.65841
2374.69,-474.287,545.429,0,0,1.65841
2319.27,-522.461,508.405,0,0,2.25841
2319.27,-522.461,508.405,0,0,2.25841
2267.99,-495.113,522.835,0,0,-0.941593
2267.99,-495.113,522.835,0,0,-0.941593
2228.43,-391.199,569.607,0,0,-2.74159
2228.43,-391.199,569.607,0,0,-2.74159
2198.21,-242.104,620.021,0,0,-2.34159
2198.21,-242.104,620.021,0,0,-2.34159
2132.91,-210.456,657.227,0,0,1.05841
2132.91,-210.456,657.227,0,0,1.05841
2075.27,-191.619,672.619,0,0,0.458407
2075.27,-191.619,672.619,0,0,0.458407
2028.02,-185.009,676.51,0,0,1.65841
2028.02,-185.009,676.51,0,0,1.65841
1988.84,-167.825,681.811,0,0,-0.541593
1988.84,-167.825,681.811,0,0,-0.541593
1953.11,-147.556,692.595,0,0,-2.54159
1953.11,-147.556,692.595,0,0,-2.54159
1917.73,-121.854,712.522,0,0,1.25841
1917.73,-121.854,712.522,0,0,1.25841
1879.32,-90.3606,743.63,0,0,1.45841
1879.32,-90.3606,743.63,0,0,1.45841
1834.82,-55.0714,785.181,0,0,-0.941593
1834.82,-55.0714,785.181,0,0,-0.941593
1782.35,-19.5046,833.926,0,0,2.85841
1782.35,-19.5046,833.926,0,0,2.85841
1710.31,3.66929,882.113,0,0,1.25841
1710.31,3.66929,882.113,0,0,1.25841
1751.51,-25.766,819.288,0,0,2.25841
1751.51,-25.766,819.288,0,0,2.25841
1778.47,-62.2723,760.021,0,0,-2.94159
1778.47,-62.2723,760.021,0,0,-2.94159
1740.23,-91.1807,718.761,0,0,-1.14159
1740.23,-91.1807,718.761,0,0,-1.14159
1701.96,-110.695,690.83,0,0,1.25841
1701.96,-110.695,690.83,0,0,1.25841
1663.01,-121.828,673.975,0,0,-0.941593
1663.01,-121.828,673.975,0,0,-0.941593
1623.57,-126.654,664.723,0,0,1.85841
1623.57,-126.654,664.723,0,0,1.85841
1584.47,-126.927,659.895,0,0,0.258407
1584.47,-126.927,659.895,0,0,0.258407
1546.55,-123.419,657.297,0,0,2.05841
1546.55,-123.419,657.297,0,0,2.05841
1510.09,-116.117,655.566,0,0,-0.341593
1510.09,-116.117,655.566,0,0,-0.341593
1474.59,-104.743,653.961,0,0,-1.74159
1474.59,-104.743,653.961,0,0,-1.74159
1423.62,-89.4023,653.498,0,0,-1.74159
1423.62,-89.4023,653.498,0,0,-1.74159
1380.53,-75.9603,652.43,0,0,-1.94159
1380.53,-75.9603,652.43,0,0,-1.94159
1339.56,-58.6503,650.684,0,0,-1.94159
1339.56,-58.6503,650.684,0,0,-1.94159
1299.59,-38.6002,648.501,0,0,-1.54159
1299.59,-38.6002,648.501,0,0,-1.54159
1275.08,-75.6359,651.433,0,0,2.05841
1275.08,-75.6359,651.433,0,0,2.05841
1249.58,-109.228,654.169,0,0,0.858407
1249.58,-109.228,654.169,0,0,0.858407
1222.48,-137.175,656.641,0,0,1.25841
1222.48,-137.175,656.641,0,0,1.25841
1193.69,-159.059,658.942,0,0,0.658407
1193.69,-159.059,658.942,0,0,0.658407
1163.59,-175.913,661.252,0,0,1.85841
1163.59,-175.913,661.252,0,0,1.85841
1132.86,-189.396,663.737,0,0,1.85841
1132.86,-189.396,663.737,0,0,1.85841
1102.18,-201.016,666.465,0,0,1.65841
1102.18,-201.016,666.465,0,0,1.65841
1072.1,-211.731,669.378,0,0,0.458407
1072.1,-211.731,669.378,0,0,0.458407
1042.85,-221.92,672.315,0,0,0.858407
1042.85,-221.92,672.315,0,0,0.858407
